Dt_Venda;Cod_prod;Cod_Cliente;Pr_custo;Pr_Unit;Qtde;Situacao;Cod_Canal_vendas;Cod_Vend
15/06/2018;1;7; R$6,68 ; R$8,35 ;79;N;1;7
15/06/2018;2;5; R$1,12 ; R$1,18 ;32;N;2;5
15/06/2018;6;5; R$2,85 ; R$3,00 ;66;N;1;5
15/06/2018;9;9; R$8,13 ; R$8,56 ;18;N;1;9
15/06/2018;5;5; R$3,00 ; R$4,28 ;109;N;1;5
15/06/2018;2;1; R$1,12 ; R$1,18 ;60;N;1;1
15/06/2018;5;1; R$3,00 ; R$4,28 ;20;N;1;1
15/06/2018;9;7; R$8,13 ; R$8,56 ;23;N;2;7
15/06/2018;4;2; R$1,69 ; R$2,41 ;79;N;2;2
15/06/2018;7;4; R$1,01 ; R$1,44 ;73;N;2;4
16/06/2018;1;5; R$6,68 ; R$8,35 ;43;N;2;5
16/06/2018;1;1; R$6,68 ; R$8,35 ;79;N;2;1
16/06/2018;3;7; R$0,77 ; R$0,96 ;70;N;2;7
16/06/2018;3;8; R$0,77 ; R$0,96 ;30;N;1;8
16/06/2018;6;8; R$2,85 ; R$3,00 ;67;N;1;8
16/06/2018;7;2; R$1,01 ; R$1,44 ;104;N;1;2
16/06/2018;7;9; R$1,01 ; R$1,44 ;95;N;2;9
16/06/2018;9;8; R$8,13 ; R$8,56 ;76;N;1;8
16/06/2018;2;5; R$1,12 ; R$1,18 ;12;N;2;5
16/06/2018;4;6; R$1,69 ; R$2,41 ;87;N;1;6
16/06/2018;5;9; R$3,00 ; R$4,28 ;57;N;1;9
16/06/2018;5;1; R$3,00 ; R$4,28 ;51;N;1;1
16/06/2018;2;1; R$1,12 ; R$1,18 ;65;N;2;1
16/06/2018;3;7; R$0,77 ; R$0,96 ;11;N;1;7
16/06/2018;4;10; R$1,69 ; R$2,41 ;22;N;1;
16/06/2018;9;9; R$2,64 ; R$2,78 ;15;N;2;9
16/06/2018;9;10; R$2,64 ; R$2,78 ;59;N;1;
16/06/2018;3;10; R$0,77 ; R$0,96 ;79;N;1;
16/06/2018;3;7; R$0,77 ; R$0,96 ;32;N;1;7
16/06/2018;9;6; R$8,13 ; R$8,56 ;40;N;1;6
16/06/2018;3;2; R$0,77 ; R$0,96 ;29;N;1;2
16/06/2018;6;7; R$2,85 ; R$3,00 ;114;N;1;7
16/06/2018;2;9; R$1,12 ; R$1,18 ;18;N;1;9
16/06/2018;7;10; R$1,01 ; R$1,44 ;60;N;2;
16/06/2018;7;3; R$1,01 ; R$1,44 ;29;N;1;3
16/06/2018;2;2; R$1,12 ; R$1,18 ;65;N;1;2
16/06/2018;3;7; R$0,77 ; R$0,96 ;34;N;1;7
16/06/2018;5;1; R$3,00 ; R$4,28 ;12;N;1;1
16/06/2018;6;1; R$2,85 ; R$3,00 ;30;N;2;1
16/06/2018;3;10; R$0,77 ; R$0,96 ;52;N;1;
16/06/2018;4;3; R$1,69 ; R$2,41 ;73;N;1;3
16/06/2018;6;4; R$2,85 ; R$3,00 ;16;N;2;4
17/06/2018;2;7; R$1,12 ; R$1,18 ;40;N;1;7
17/06/2018;6;9; R$2,85 ; R$3,00 ;58;N;1;9
17/06/2018;9;7; R$2,64 ; R$2,78 ;12;N;1;7
17/06/2018;9;5; R$2,64 ; R$2,78 ;115;N;2;5
17/06/2018;2;4; R$1,12 ; R$1,18 ;111;N;2;4
17/06/2018;9;5; R$2,64 ; R$2,78 ;13;N;1;5
17/06/2018;6;4; R$2,85 ; R$3,00 ;109;N;1;4
17/06/2018;3;1; R$0,77 ; R$0,96 ;15;N;2;1
17/06/2018;4;2; R$1,69 ; R$2,41 ;113;N;1;2
17/06/2018;6;9; R$2,85 ; R$3,00 ;102;N;1;9
17/06/2018;9;10; R$8,13 ; R$8,56 ;95;N;1;
17/06/2018;9;6; R$2,64 ; R$2,78 ;23;N;1;6
17/06/2018;7;6; R$1,01 ; R$1,44 ;106;N;1;6
17/06/2018;2;4; R$1,12 ; R$1,18 ;24;N;1;4
17/06/2018;3;10; R$0,77 ; R$0,96 ;104;N;1;
17/06/2018;3;4; R$0,77 ; R$0,96 ;11;C;1;4
17/06/2018;4;1; R$1,69 ; R$2,41 ;25;N;2;1
17/06/2018;5;4; R$3,00 ; R$4,28 ;51;N;2;4
18/06/2018;4;10; R$1,69 ; R$2,41 ;90;N;1;
18/06/2018;9;3; R$2,64 ; R$2,78 ;32;N;2;3
18/06/2018;9;4; R$8,13 ; R$8,56 ;38;N;1;4
18/06/2018;2;8; R$1,12 ; R$1,18 ;58;N;1;8
18/06/2018;4;2; R$1,69 ; R$2,41 ;87;N;1;2
18/06/2018;9;5; R$8,13 ; R$8,56 ;111;N;1;5
18/06/2018;3;1; R$0,77 ; R$0,96 ;12;N;1;1
18/06/2018;6;6; R$2,85 ; R$3,00 ;107;N;1;6
18/06/2018;9;8; R$8,13 ; R$8,56 ;19;N;2;8
18/06/2018;4;7; R$1,69 ; R$2,41 ;31;N;1;7
18/06/2018;7;7; R$1,01 ; R$1,44 ;65;N;2;7
18/06/2018;7;7; R$1,01 ; R$1,44 ;32;N;1;7
18/06/2018;9;2; R$2,64 ; R$2,78 ;46;N;2;2
18/06/2018;9;6; R$2,64 ; R$2,78 ;55;N;1;6
18/06/2018;2;8; R$1,12 ; R$1,18 ;41;N;1;8
18/06/2018;5;4; R$3,00 ; R$4,28 ;26;N;1;4
18/06/2018;9;6; R$2,64 ; R$2,78 ;75;N;2;6
18/06/2018;9;8; R$2,64 ; R$2,78 ;20;N;2;8
18/06/2018;9;8; R$8,13 ; R$8,56 ;21;N;2;8
18/06/2018;3;3; R$0,77 ; R$0,96 ;43;N;1;3
18/06/2018;4;4; R$1,69 ; R$2,41 ;27;N;1;4
18/06/2018;4;9; R$1,69 ; R$2,41 ;56;N;1;9
18/06/2018;4;10; R$1,69 ; R$2,41 ;43;N;1;
19/06/2018;3;5; R$0,77 ; R$0,96 ;55;N;2;5
19/06/2018;3;5; R$0,77 ; R$0,96 ;52;N;2;5
19/06/2018;5;6; R$3,00 ; R$4,28 ;109;N;1;6
19/06/2018;9;1; R$2,64 ; R$2,78 ;52;N;1;1
19/06/2018;5;8; R$3,00 ; R$4,28 ;106;N;1;8
19/06/2018;6;10; R$2,85 ; R$3,00 ;18;N;2;
19/06/2018;9;1; R$8,13 ; R$8,56 ;37;N;2;1
19/06/2018;5;3; R$3,00 ; R$4,28 ;84;N;1;3
19/06/2018;6;8; R$2,85 ; R$3,00 ;79;N;1;8
19/06/2018;7;5; R$1,01 ; R$1,44 ;95;N;2;5
19/06/2018;9;9; R$2,64 ; R$2,78 ;87;N;1;9
19/06/2018;3;1; R$0,77 ; R$0,96 ;22;N;1;1
19/06/2018;6;6; R$2,85 ; R$3,00 ;70;N;1;6
19/06/2018;4;7; R$1,69 ; R$2,41 ;75;N;1;7
19/06/2018;6;9; R$2,85 ; R$3,00 ;54;N;2;9
19/06/2018;2;6; R$1,12 ; R$1,18 ;77;N;1;6
19/06/2018;3;5; R$0,77 ; R$0,96 ;110;N;1;5
19/06/2018;9;6; R$2,64 ; R$2,78 ;85;N;1;6
19/06/2018;9;1; R$8,13 ; R$8,56 ;31;N;2;1
19/06/2018;9;5; R$8,13 ; R$8,56 ;38;N;1;5
19/06/2018;4;1; R$1,69 ; R$2,41 ;85;N;1;1
19/06/2018;5;7; R$3,00 ; R$4,28 ;45;N;1;7
19/06/2018;9;1; R$2,64 ; R$2,78 ;70;N;2;1
19/06/2018;9;10; R$8,13 ; R$8,56 ;30;N;1;
20/06/2018;3;2; R$0,77 ; R$0,96 ;98;N;2;2
20/06/2018;6;10; R$2,85 ; R$3,00 ;10;N;1;
20/06/2018;1;3; R$6,68 ; R$8,35 ;47;N;1;3
20/06/2018;1;8; R$6,68 ; R$8,35 ;112;N;1;8
20/06/2018;3;1; R$0,77 ; R$0,96 ;66;N;2;1
20/06/2018;6;2; R$2,85 ; R$3,00 ;28;N;1;2
20/06/2018;3;9; R$0,77 ; R$0,96 ;73;N;2;9
20/06/2018;3;10; R$0,77 ; R$0,96 ;63;N;1;
20/06/2018;9;3; R$2,64 ; R$2,78 ;107;N;1;3
20/06/2018;2;7; R$1,12 ; R$1,18 ;92;N;2;7
20/06/2018;5;6; R$3,00 ; R$4,28 ;98;N;1;6
20/06/2018;6;5; R$2,85 ; R$3,00 ;18;N;1;5
21/06/2018;4;10; R$1,69 ; R$2,41 ;40;N;1;
21/06/2018;5;2; R$3,00 ; R$4,28 ;75;N;1;2
21/06/2018;6;7; R$2,85 ; R$3,00 ;10;N;2;7
21/06/2018;6;7; R$2,85 ; R$3,00 ;101;N;1;7
21/06/2018;7;1; R$1,01 ; R$1,44 ;64;N;1;1
21/06/2018;1;7; R$6,68 ; R$8,35 ;42;N;1;7
21/06/2018;3;8; R$0,77 ; R$0,96 ;57;N;2;8
21/06/2018;9;8; R$2,64 ; R$2,78 ;52;N;2;8
21/06/2018;1;6; R$6,68 ; R$8,35 ;74;N;1;6
21/06/2018;3;4; R$0,77 ; R$0,96 ;105;N;2;4
21/06/2018;6;6; R$2,85 ; R$3,00 ;11;N;1;6
21/06/2018;6;6; R$2,85 ; R$3,00 ;36;N;2;6
21/06/2018;6;5; R$2,85 ; R$3,00 ;73;N;1;5
21/06/2018;4;4; R$1,69 ; R$2,41 ;105;N;1;4
21/06/2018;2;8; R$1,12 ; R$1,18 ;72;N;1;8
21/06/2018;7;5; R$1,01 ; R$1,44 ;67;N;1;5
21/06/2018;7;6; R$1,01 ; R$1,44 ;22;N;1;6
21/06/2018;1;9; R$6,68 ; R$8,35 ;67;C;2;9
21/06/2018;7;10; R$1,01 ; R$1,44 ;112;N;2;
21/06/2018;6;6; R$2,85 ; R$3,00 ;44;N;2;6
21/06/2018;6;6; R$2,85 ; R$3,00 ;106;N;1;6
21/06/2018;3;8; R$0,77 ; R$0,96 ;115;N;1;8
21/06/2018;6;5; R$2,85 ; R$3,00 ;42;N;2;5
21/06/2018;1;1; R$6,68 ; R$8,35 ;64;N;1;1
21/06/2018;6;1; R$2,85 ; R$3,00 ;38;N;1;1
22/06/2018;1;10; R$6,68 ; R$8,35 ;87;N;2;
22/06/2018;3;7; R$0,77 ; R$0,96 ;43;N;2;7
22/06/2018;4;8; R$1,69 ; R$2,41 ;114;N;2;8
22/06/2018;9;5; R$8,13 ; R$8,56 ;90;N;1;5
22/06/2018;9;8; R$2,64 ; R$2,78 ;61;N;1;8
22/06/2018;9;10; R$8,13 ; R$8,56 ;67;N;1;
22/06/2018;1;10; R$6,68 ; R$8,35 ;12;N;1;
22/06/2018;5;1; R$3,00 ; R$4,28 ;34;N;1;1
22/06/2018;5;7; R$3,00 ; R$4,28 ;53;N;2;7
22/06/2018;6;1; R$2,85 ; R$3,00 ;113;N;1;1
22/06/2018;7;6; R$1,01 ; R$1,44 ;88;N;1;6
22/06/2018;9;4; R$2,64 ; R$2,78 ;11;N;2;4
22/06/2018;7;7; R$1,01 ; R$1,44 ;61;N;1;7
22/06/2018;9;7; R$2,64 ; R$2,78 ;85;N;2;7
22/06/2018;9;5; R$8,13 ; R$8,56 ;24;N;1;5
22/06/2018;6;5; R$2,85 ; R$3,00 ;11;N;1;5
22/06/2018;1;1; R$6,68 ; R$8,35 ;51;N;1;1
22/06/2018;2;9; R$1,12 ; R$1,18 ;67;N;1;9
22/06/2018;4;4; R$1,69 ; R$2,41 ;29;N;1;4
22/06/2018;5;2; R$3,00 ; R$4,28 ;27;N;1;2
22/06/2018;5;1; R$3,00 ; R$4,28 ;21;N;2;1
23/06/2018;1;10; R$6,68 ; R$8,35 ;71;N;1;
23/06/2018;5;10; R$3,00 ; R$4,28 ;38;N;1;
23/06/2018;6;2; R$2,85 ; R$3,00 ;99;N;1;2
23/06/2018;9;8; R$2,64 ; R$2,78 ;28;N;1;8
23/06/2018;9;8; R$2,64 ; R$2,78 ;107;N;1;8
23/06/2018;5;3; R$3,00 ; R$4,28 ;113;N;1;3
23/06/2018;9;8; R$2,64 ; R$2,78 ;56;N;1;8
23/06/2018;2;7; R$1,12 ; R$1,18 ;88;N;2;7
23/06/2018;3;8; R$0,77 ; R$0,96 ;12;N;1;8
23/06/2018;5;7; R$3,00 ; R$4,28 ;96;N;1;7
23/06/2018;2;10; R$1,12 ; R$1,18 ;87;N;1;
23/06/2018;9;9; R$8,13 ; R$8,56 ;101;N;1;9
23/06/2018;7;8; R$1,01 ; R$1,44 ;110;N;2;8
23/06/2018;3;6; R$0,77 ; R$0,96 ;46;N;2;6
23/06/2018;4;2; R$1,69 ; R$2,41 ;108;N;2;2
23/06/2018;7;6; R$1,01 ; R$1,44 ;111;N;2;6
23/06/2018;9;2; R$8,13 ; R$8,56 ;51;N;1;2
23/06/2018;5;1; R$3,00 ; R$4,28 ;20;N;2;1
23/06/2018;3;2; R$0,77 ; R$0,96 ;78;N;2;2
23/06/2018;7;6; R$1,01 ; R$1,44 ;37;N;1;6
24/06/2018;5;8; R$3,00 ; R$4,28 ;29;N;1;8
24/06/2018;6;6; R$2,85 ; R$3,00 ;112;N;2;6
24/06/2018;6;7; R$2,85 ; R$3,00 ;11;N;1;7
24/06/2018;6;4; R$2,85 ; R$3,00 ;33;N;1;4
24/06/2018;5;4; R$3,00 ; R$4,28 ;108;N;1;4
24/06/2018;1;10; R$6,68 ; R$8,35 ;90;N;1;
24/06/2018;7;1; R$1,01 ; R$1,44 ;114;N;2;1
24/06/2018;7;4; R$1,01 ; R$1,44 ;22;N;2;4
24/06/2018;5;1; R$3,00 ; R$4,28 ;64;N;1;1
24/06/2018;1;8; R$6,68 ; R$8,35 ;32;N;1;8
24/06/2018;4;1; R$1,69 ; R$2,41 ;55;N;2;1
24/06/2018;6;6; R$2,85 ; R$3,00 ;37;N;2;6
24/06/2018;9;7; R$8,13 ; R$8,56 ;69;N;2;7
24/06/2018;1;10; R$6,68 ; R$8,35 ;58;N;1;
24/06/2018;6;4; R$2,85 ; R$3,00 ;98;N;1;4
25/06/2018;3;5; R$0,77 ; R$0,96 ;103;N;1;5
25/06/2018;6;1; R$2,85 ; R$3,00 ;114;N;2;1
25/06/2018;6;4; R$2,85 ; R$3,00 ;26;N;1;4
25/06/2018;9;7; R$8,13 ; R$8,56 ;53;N;2;7
25/06/2018;2;4; R$1,12 ; R$1,18 ;33;N;2;4
25/06/2018;9;5; R$8,13 ; R$8,56 ;39;N;2;5
25/06/2018;1;10; R$6,68 ; R$8,35 ;84;N;1;
25/06/2018;1;8; R$6,68 ; R$8,35 ;46;N;2;8
25/06/2018;3;2; R$0,77 ; R$0,96 ;102;N;1;2
25/06/2018;9;9; R$2,64 ; R$2,78 ;13;N;1;9
25/06/2018;9;3; R$8,13 ; R$8,56 ;26;N;1;3
25/06/2018;5;5; R$3,00 ; R$4,28 ;80;N;1;5
25/06/2018;9;2; R$2,64 ; R$2,78 ;35;N;2;2
26/06/2018;9;1; R$8,13 ; R$8,56 ;20;N;1;1
26/06/2018;1;8; R$6,68 ; R$8,35 ;14;N;2;8
26/06/2018;2;7; R$1,12 ; R$1,18 ;83;N;1;7
26/06/2018;3;2; R$0,77 ; R$0,96 ;23;N;2;2
26/06/2018;4;7; R$1,69 ; R$2,41 ;105;N;1;7
26/06/2018;2;6; R$1,12 ; R$1,18 ;32;N;1;6
26/06/2018;4;3; R$1,69 ; R$2,41 ;107;N;2;3
26/06/2018;4;10; R$1,69 ; R$2,41 ;75;N;1;
26/06/2018;9;6; R$2,64 ; R$2,78 ;93;N;1;6
26/06/2018;9;5; R$2,64 ; R$2,78 ;69;N;1;5
26/06/2018;9;2; R$2,64 ; R$2,78 ;11;N;2;2
26/06/2018;1;9; R$6,68 ; R$8,35 ;82;N;1;9
26/06/2018;2;9; R$1,12 ; R$1,18 ;102;N;1;9
26/06/2018;6;2; R$2,85 ; R$3,00 ;83;N;1;2
26/06/2018;1;9; R$6,68 ; R$8,35 ;19;N;1;9
26/06/2018;4;6; R$1,69 ; R$2,41 ;99;N;1;6
26/06/2018;5;3; R$3,00 ; R$4,28 ;57;N;1;3
27/06/2018;2;5; R$1,12 ; R$1,18 ;51;N;2;5
27/06/2018;7;5; R$1,01 ; R$1,44 ;80;N;1;5
27/06/2018;9;5; R$2,64 ; R$2,78 ;69;N;2;5
27/06/2018;2;3; R$1,12 ; R$1,18 ;65;N;1;3
27/06/2018;4;10; R$1,69 ; R$2,41 ;58;N;1;
27/06/2018;4;7; R$1,69 ; R$2,41 ;111;N;1;7
27/06/2018;4;10; R$1,69 ; R$2,41 ;106;N;1;
27/06/2018;4;8; R$1,69 ; R$2,41 ;107;N;1;8
27/06/2018;9;10; R$8,13 ; R$8,56 ;17;N;1;
27/06/2018;3;6; R$0,77 ; R$0,96 ;101;N;2;6
27/06/2018;3;6; R$0,77 ; R$0,96 ;66;N;2;6
27/06/2018;4;4; R$1,69 ; R$2,41 ;115;N;2;4
27/06/2018;1;3; R$6,68 ; R$8,35 ;70;N;2;3
27/06/2018;1;5; R$6,68 ; R$8,35 ;70;N;1;5
27/06/2018;3;4; R$0,77 ; R$0,96 ;86;N;2;4
27/06/2018;4;8; R$1,69 ; R$2,41 ;81;N;1;8
27/06/2018;3;3; R$0,77 ; R$0,96 ;49;N;1;3
27/06/2018;4;10; R$1,69 ; R$2,41 ;102;N;2;
27/06/2018;5;3; R$3,00 ; R$4,28 ;103;N;1;3
27/06/2018;9;2; R$8,13 ; R$8,56 ;25;N;1;2
27/06/2018;6;10; R$2,85 ; R$3,00 ;32;N;1;
27/06/2018;2;7; R$1,12 ; R$1,18 ;48;N;1;7
27/06/2018;6;9; R$2,85 ; R$3,00 ;94;N;1;9
27/06/2018;7;2; R$1,01 ; R$1,44 ;27;N;2;2
27/06/2018;9;6; R$2,64 ; R$2,78 ;111;N;1;6
28/06/2018;5;1; R$3,00 ; R$4,28 ;39;N;1;1
28/06/2018;9;8; R$2,64 ; R$2,78 ;106;N;1;8
28/06/2018;9;10; R$8,13 ; R$8,56 ;34;N;1;
28/06/2018;9;1; R$8,13 ; R$8,56 ;32;N;1;1
28/06/2018;4;7; R$1,69 ; R$2,41 ;49;N;1;7
28/06/2018;9;4; R$8,13 ; R$8,56 ;95;N;1;4
28/06/2018;4;8; R$1,69 ; R$2,41 ;28;N;2;8
28/06/2018;6;9; R$2,85 ; R$3,00 ;98;N;2;9
28/06/2018;6;1; R$2,85 ; R$3,00 ;46;N;2;1
28/06/2018;9;9; R$8,13 ; R$8,56 ;46;N;1;9
28/06/2018;2;3; R$1,12 ; R$1,18 ;100;N;2;3
28/06/2018;3;5; R$0,77 ; R$0,96 ;109;N;1;5
28/06/2018;9;6; R$8,13 ; R$8,56 ;26;N;2;6
28/06/2018;7;6; R$1,01 ; R$1,44 ;61;N;1;6
28/06/2018;7;7; R$1,01 ; R$1,44 ;23;N;2;7
28/06/2018;9;1; R$2,64 ; R$2,78 ;88;N;1;1
29/06/2018;7;9; R$1,01 ; R$1,44 ;113;N;1;9
29/06/2018;2;2; R$1,12 ; R$1,18 ;74;N;1;2
29/06/2018;3;2; R$0,77 ; R$0,96 ;86;N;1;2
29/06/2018;5;2; R$3,00 ; R$4,28 ;12;N;2;2
29/06/2018;6;3; R$2,85 ; R$3,00 ;84;N;1;3
29/06/2018;7;7; R$1,01 ; R$1,44 ;63;N;2;7
29/06/2018;4;6; R$1,69 ; R$2,41 ;63;N;1;6
29/06/2018;9;1; R$2,64 ; R$2,78 ;55;N;1;1
29/06/2018;6;2; R$2,85 ; R$3,00 ;94;N;1;2
29/06/2018;6;9; R$2,85 ; R$3,00 ;98;N;1;9
29/06/2018;7;8; R$1,01 ; R$1,44 ;16;N;1;8
29/06/2018;3;6; R$0,77 ; R$0,96 ;88;N;1;6
29/06/2018;4;3; R$1,69 ; R$2,41 ;66;N;1;3
29/06/2018;6;2; R$2,85 ; R$3,00 ;51;N;1;2
29/06/2018;5;4; R$3,00 ; R$4,28 ;24;N;1;4
29/06/2018;9;2; R$8,13 ; R$8,56 ;30;N;1;2
29/06/2018;3;6; R$0,77 ; R$0,96 ;103;N;2;6
30/06/2018;4;3; R$1,69 ; R$2,41 ;92;N;1;3
30/06/2018;9;7; R$2,64 ; R$2,78 ;101;N;2;7
30/06/2018;2;3; R$1,12 ; R$1,18 ;84;N;1;3
30/06/2018;7;4; R$1,01 ; R$1,44 ;107;N;2;4
30/06/2018;1;2; R$6,68 ; R$8,35 ;37;N;2;2
30/06/2018;9;1; R$8,13 ; R$8,56 ;89;N;1;1
30/06/2018;9;6; R$8,13 ; R$8,56 ;47;N;2;6
30/06/2018;1;7; R$6,68 ; R$8,35 ;68;N;2;7
30/06/2018;6;5; R$2,85 ; R$3,00 ;97;N;1;5
30/06/2018;9;7; R$8,13 ; R$8,56 ;57;N;1;7
30/06/2018;3;1; R$0,77 ; R$0,96 ;96;N;1;1
30/06/2018;4;2; R$1,69 ; R$2,41 ;113;N;1;2
30/06/2018;7;3; R$1,01 ; R$1,44 ;47;N;1;3
30/06/2018;9;6; R$2,64 ; R$2,78 ;99;N;1;6
30/06/2018;1;5; R$6,68 ; R$8,35 ;105;N;1;5
30/06/2018;2;6; R$1,12 ; R$1,18 ;99;N;1;6
30/06/2018;6;4; R$2,85 ; R$3,00 ;77;N;2;4
30/06/2018;5;6; R$3,00 ; R$4,28 ;111;N;1;6
30/06/2018;6;1; R$2,85 ; R$3,00 ;34;N;1;1
30/06/2018;1;2; R$6,68 ; R$8,35 ;109;N;1;2
30/06/2018;4;3; R$1,69 ; R$2,41 ;26;N;1;3
30/06/2018;5;5; R$3,00 ; R$4,28 ;112;N;2;5
30/06/2018;9;2; R$2,64 ; R$2,78 ;93;N;1;2
01/07/2018;2;2; R$1,12 ; R$1,18 ;57;N;1;2
01/07/2018;3;9; R$0,77 ; R$0,96 ;46;N;1;9
01/07/2018;6;4; R$2,85 ; R$3,00 ;111;N;2;4
01/07/2018;6;4; R$2,85 ; R$3,00 ;88;N;1;4
01/07/2018;7;4; R$1,01 ; R$1,44 ;42;N;1;4
01/07/2018;1;6; R$6,68 ; R$8,35 ;36;N;2;6
01/07/2018;2;6; R$1,12 ; R$1,18 ;86;N;2;6
01/07/2018;5;9; R$3,00 ; R$4,28 ;18;N;2;9
01/07/2018;6;4; R$2,85 ; R$3,00 ;111;N;1;4
01/07/2018;9;10; R$8,13 ; R$8,56 ;61;N;1;
01/07/2018;6;1; R$2,85 ; R$3,00 ;25;N;1;1
01/07/2018;5;3; R$3,00 ; R$4,28 ;29;N;1;3
01/07/2018;3;2; R$0,77 ; R$0,96 ;112;N;1;2
01/07/2018;3;8; R$0,77 ; R$0,96 ;107;N;2;8
01/07/2018;7;4; R$1,01 ; R$1,44 ;98;N;1;4
01/07/2018;7;6; R$1,01 ; R$1,44 ;40;N;2;6
01/07/2018;9;4; R$2,64 ; R$2,78 ;91;N;1;4
01/07/2018;9;10; R$2,64 ; R$2,78 ;27;N;1;
01/07/2018;9;10; R$8,13 ; R$8,56 ;13;N;1;
01/07/2018;9;5; R$8,13 ; R$8,56 ;97;N;1;5
01/07/2018;7;5; R$1,01 ; R$1,44 ;94;N;1;5
01/07/2018;3;3; R$0,77 ; R$0,96 ;70;N;1;3
01/07/2018;4;10; R$1,69 ; R$2,41 ;104;N;1;
01/07/2018;5;3; R$3,00 ; R$4,28 ;25;N;1;3
01/07/2018;7;8; R$1,01 ; R$1,44 ;45;N;1;8
02/07/2018;5;10; R$3,00 ; R$4,28 ;38;N;2;
02/07/2018;7;9; R$1,01 ; R$1,44 ;65;N;1;9
02/07/2018;7;10; R$1,01 ; R$1,44 ;102;N;2;
02/07/2018;9;8; R$8,13 ; R$8,56 ;81;N;1;8
02/07/2018;1;5; R$6,68 ; R$8,35 ;82;N;1;5
02/07/2018;2;2; R$1,12 ; R$1,18 ;94;N;2;2
02/07/2018;7;8; R$1,01 ; R$1,44 ;113;N;1;8
02/07/2018;6;8; R$2,85 ; R$3,00 ;96;N;1;8
02/07/2018;9;4; R$8,13 ; R$8,56 ;85;N;1;4
02/07/2018;4;9; R$1,69 ; R$2,41 ;97;N;1;9
02/07/2018;7;5; R$1,01 ; R$1,44 ;50;N;1;5
02/07/2018;9;1; R$8,13 ; R$8,56 ;35;N;2;1
02/07/2018;2;10; R$1,12 ; R$1,18 ;59;N;1;
02/07/2018;7;4; R$1,01 ; R$1,44 ;22;N;1;4
02/07/2018;9;4; R$8,13 ; R$8,56 ;14;C;1;4
02/07/2018;9;1; R$8,13 ; R$8,56 ;45;N;1;1
02/07/2018;2;7; R$1,12 ; R$1,18 ;11;N;1;7
02/07/2018;4;4; R$1,69 ; R$2,41 ;14;N;1;4
02/07/2018;6;5; R$2,85 ; R$3,00 ;48;N;2;5
02/07/2018;7;5; R$1,01 ; R$1,44 ;80;N;2;5
02/07/2018;2;7; R$1,12 ; R$1,18 ;113;N;1;7
02/07/2018;3;9; R$0,77 ; R$0,96 ;25;N;2;9
02/07/2018;3;3; R$0,77 ; R$0,96 ;62;N;1;3
03/07/2018;2;9; R$1,12 ; R$1,18 ;16;N;2;9
03/07/2018;2;7; R$1,12 ; R$1,18 ;27;N;1;7
03/07/2018;2;7; R$1,12 ; R$1,18 ;58;N;2;7
03/07/2018;4;6; R$1,69 ; R$2,41 ;15;N;1;6
03/07/2018;5;9; R$3,00 ; R$4,28 ;43;N;2;9
03/07/2018;6;3; R$2,85 ; R$3,00 ;11;N;2;3
03/07/2018;7;6; R$1,01 ; R$1,44 ;54;N;1;6
03/07/2018;9;3; R$8,13 ; R$8,56 ;99;N;1;3
03/07/2018;6;6; R$2,85 ; R$3,00 ;71;N;2;6
03/07/2018;3;10; R$0,77 ; R$0,96 ;22;N;1;
03/07/2018;2;10; R$1,12 ; R$1,18 ;96;N;1;
03/07/2018;3;5; R$0,77 ; R$0,96 ;29;N;2;5
03/07/2018;4;1; R$1,69 ; R$2,41 ;87;N;1;1
03/07/2018;6;6; R$2,85 ; R$3,00 ;55;N;1;6
03/07/2018;7;5; R$1,01 ; R$1,44 ;10;N;2;5
03/07/2018;9;7; R$2,64 ; R$2,78 ;64;N;2;7
03/07/2018;6;5; R$2,85 ; R$3,00 ;97;N;1;5
03/07/2018;2;10; R$1,12 ; R$1,18 ;44;N;2;
03/07/2018;6;1; R$2,85 ; R$3,00 ;102;N;1;1
04/07/2018;2;8; R$1,12 ; R$1,18 ;36;N;1;8
04/07/2018;4;9; R$1,69 ; R$2,41 ;102;N;1;9
04/07/2018;6;8; R$2,85 ; R$3,00 ;84;N;1;8
04/07/2018;9;1; R$8,13 ; R$8,56 ;65;N;1;1
04/07/2018;3;2; R$0,77 ; R$0,96 ;24;N;1;2
04/07/2018;9;10; R$8,13 ; R$8,56 ;113;N;1;
04/07/2018;6;10; R$2,85 ; R$3,00 ;53;N;2;
04/07/2018;9;3; R$2,64 ; R$2,78 ;39;C;1;3
04/07/2018;9;2; R$2,64 ; R$2,78 ;61;N;1;2
04/07/2018;2;2; R$1,12 ; R$1,18 ;19;N;1;2
04/07/2018;5;6; R$3,00 ; R$4,28 ;43;N;2;6
04/07/2018;7;9; R$1,01 ; R$1,44 ;31;N;1;9
04/07/2018;7;3; R$1,01 ; R$1,44 ;57;N;1;3
04/07/2018;9;4; R$2,64 ; R$2,78 ;27;N;2;4
05/07/2018;2;10; R$1,12 ; R$1,18 ;56;N;1;
05/07/2018;4;6; R$1,69 ; R$2,41 ;94;N;1;6
05/07/2018;6;4; R$2,85 ; R$3,00 ;101;N;2;4
05/07/2018;9;1; R$2,64 ; R$2,78 ;66;N;2;1
05/07/2018;9;9; R$2,64 ; R$2,78 ;20;N;1;9
05/07/2018;9;4; R$8,13 ; R$8,56 ;45;N;2;4
05/07/2018;9;8; R$8,13 ; R$8,56 ;26;N;1;8
