Dt_Venda;Cod_prod;Cod_Cliente;Pr_custo;Pr_Unit;Qtde;Situacao;Cod_Canal_vendas;Cod_Vend
07/07/2017;7;10; R$0,98 ; R$1,40 ;80;N;1;
07/07/2017;2;3; R$1,13 ; R$1,19 ;113;N;1;3
07/07/2017;3;5; R$0,75 ; R$0,94 ;25;N;1;5
07/07/2017;3;10; R$0,77 ; R$0,96 ;62;N;2;
08/07/2017;2;3; R$1,13 ; R$1,19 ;16;N;2;3
08/07/2017;2;8; R$1,12 ; R$1,18 ;27;N;2;8
08/07/2017;2;4; R$1,13 ; R$1,19 ;58;N;1;4
08/07/2017;4;5; R$1,67 ; R$2,39 ;15;N;1;5
08/07/2017;5;6; R$3,06 ; R$4,37 ;43;N;1;6
08/07/2017;6;6; R$2,88 ; R$3,03 ;11;C;1;6
08/07/2017;7;1; R$0,98 ; R$1,40 ;54;N;2;1
08/07/2017;9;3; R$8,21 ; R$8,65 ;99;N;1;3
08/07/2017;6;10; R$2,82 ; R$2,97 ;71;N;2;
08/07/2017;3;1; R$0,78 ; R$0,98 ;22;N;2;1
08/07/2017;2;6; R$1,10 ; R$1,16 ;96;N;1;6
08/07/2017;3;3; R$0,74 ; R$0,93 ;29;N;1;3
08/07/2017;4;2; R$1,74 ; R$2,48 ;87;N;1;2
08/07/2017;6;2; R$2,85 ; R$3,00 ;55;N;1;2
08/07/2017;7;10; R$1,03 ; R$1,47 ;10;N;2;
08/07/2017;9;9; R$2,67 ; R$2,81 ;64;N;1;9
08/07/2017;6;2; R$2,91 ; R$3,06 ;97;N;1;2
08/07/2017;2;10; R$1,12 ; R$1,18 ;44;N;1;
08/07/2017;6;10; R$2,76 ; R$2,91 ;102;N;1;
09/07/2017;2;9; R$1,10 ; R$1,16 ;36;N;2;9
09/07/2017;4;7; R$1,67 ; R$2,39 ;102;N;2;7
09/07/2017;6;6; R$2,94 ; R$3,09 ;84;N;1;6
09/07/2017;9;1; R$8,29 ; R$8,73 ;65;N;1;1
09/07/2017;3;2; R$0,77 ; R$0,96 ;24;N;1;2
09/07/2017;9;3; R$8,29 ; R$8,73 ;113;N;2;3
09/07/2017;6;2; R$2,91 ; R$3,06 ;53;N;1;2
09/07/2017;9;5; R$2,59 ; R$2,72 ;39;N;1;5
09/07/2017;9;9; R$2,61 ; R$2,75 ;61;N;1;9
09/07/2017;2;2; R$1,09 ; R$1,14 ;19;N;1;2
09/07/2017;5;7; R$3,06 ; R$4,37 ;43;N;2;7
09/07/2017;7;7; R$1,02 ; R$1,45 ;31;N;1;7
09/07/2017;7;4; R$0,99 ; R$1,41 ;57;N;1;4
09/07/2017;9;6; R$2,69 ; R$2,84 ;27;N;1;6
10/07/2017;2;3; R$1,10 ; R$1,16 ;56;N;1;3
10/07/2017;4;10; R$1,67 ; R$2,39 ;94;N;2;
10/07/2017;6;8; R$2,94 ; R$3,09 ;101;N;1;8
10/07/2017;9;6; R$2,67 ; R$2,81 ;66;N;1;6
10/07/2017;9;5; R$2,67 ; R$2,81 ;20;N;2;5
10/07/2017;9;4; R$8,29 ; R$8,73 ;45;N;1;4
10/07/2017;9;5; R$7,97 ; R$8,39 ;26;N;1;5
10/07/2017;9;7; R$7,97 ; R$8,39 ;79;N;1;7
10/07/2017;2;7; R$1,09 ; R$1,14 ;34;N;1;7
10/07/2017;3;7; R$0,75 ; R$0,94 ;34;N;1;7
10/07/2017;5;3; R$3,09 ; R$4,41 ;70;N;1;3
10/07/2017;9;10; R$2,56 ; R$2,70 ;22;N;1;
10/07/2017;4;8; R$1,65 ; R$2,36 ;89;N;2;8
10/07/2017;6;5; R$2,94 ; R$3,09 ;106;C;2;5
10/07/2017;6;1; R$2,76 ; R$2,91 ;27;N;1;1
10/07/2017;9;3; R$8,05 ; R$8,47 ;61;N;1;3
10/07/2017;1;7; R$6,68 ; R$8,35 ;27;N;2;7
10/07/2017;4;4; R$1,65 ; R$2,36 ;72;N;1;4
10/07/2017;5;10; R$2,94 ; R$4,19 ;45;N;1;
10/07/2017;6;9; R$2,94 ; R$3,09 ;23;N;1;9
10/07/2017;6;4; R$2,88 ; R$3,03 ;54;N;1;4
10/07/2017;9;9; R$2,64 ; R$2,78 ;21;N;2;9
10/07/2017;3;7; R$0,77 ; R$0,96 ;93;N;1;7
10/07/2017;5;9; R$3,09 ; R$4,41 ;34;N;1;9
10/07/2017;9;1; R$2,59 ; R$2,72 ;15;N;1;1
10/07/2017;4;4; R$1,65 ; R$2,36 ;23;N;1;4
10/07/2017;5;2; R$2,97 ; R$4,24 ;22;N;1;2
10/07/2017;4;7; R$1,74 ; R$2,48 ;10;N;2;7
10/07/2017;5;8; R$2,97 ; R$4,24 ;101;N;1;8
10/07/2017;6;5; R$2,85 ; R$3,00 ;63;N;1;5
11/07/2017;2;9; R$1,13 ; R$1,19 ;14;N;1;9
11/07/2017;4;6; R$1,65 ; R$2,36 ;85;N;1;6
11/07/2017;4;1; R$1,74 ; R$2,48 ;41;N;1;1
11/07/2017;4;2; R$1,72 ; R$2,46 ;97;N;1;2
11/07/2017;6;3; R$2,94 ; R$3,09 ;69;N;1;3
11/07/2017;9;5; R$2,56 ; R$2,70 ;54;N;2;5
11/07/2017;7;7; R$1,04 ; R$1,48 ;105;N;1;7
11/07/2017;4;5; R$1,67 ; R$2,39 ;76;N;1;5
11/07/2017;5;8; R$3,09 ; R$4,41 ;37;N;2;8
11/07/2017;3;1; R$0,78 ; R$0,98 ;113;N;1;1
11/07/2017;4;4; R$1,74 ; R$2,48 ;46;N;1;4
11/07/2017;5;3; R$2,97 ; R$4,24 ;11;N;1;3
11/07/2017;6;8; R$2,88 ; R$3,03 ;60;N;2;8
11/07/2017;4;10; R$1,64 ; R$2,34 ;62;N;1;
11/07/2017;7;6; R$1,01 ; R$1,44 ;62;N;2;6
11/07/2017;2;9; R$1,11 ; R$1,17 ;50;N;2;9
11/07/2017;4;10; R$1,74 ; R$2,48 ;115;N;1;
11/07/2017;7;6; R$1,02 ; R$1,45 ;10;N;1;6
12/07/2017;6;6; R$2,94 ; R$3,09 ;104;N;1;6
12/07/2017;2;9; R$1,10 ; R$1,16 ;44;N;2;9
12/07/2017;4;7; R$1,64 ; R$2,34 ;51;N;2;7
12/07/2017;5;9; R$3,03 ; R$4,32 ;95;N;1;9
12/07/2017;7;9; R$0,98 ; R$1,40 ;38;N;1;9
12/07/2017;7;6; R$1,00 ; R$1,43 ;71;N;1;6
12/07/2017;6;4; R$2,91 ; R$3,06 ;34;N;1;4
12/07/2017;3;10; R$0,78 ; R$0,98 ;24;N;2;
12/07/2017;2;6; R$1,13 ; R$1,19 ;71;N;2;6
12/07/2017;3;1; R$0,79 ; R$0,99 ;26;N;1;1
12/07/2017;4;9; R$1,74 ; R$2,48 ;61;N;1;9
13/07/2017;1;10; R$6,68 ; R$8,35 ;66;N;1;
13/07/2017;4;6; R$1,67 ; R$2,39 ;70;N;1;6
13/07/2017;9;7; R$7,89 ; R$8,30 ;45;N;1;7
13/07/2017;3;3; R$0,74 ; R$0,93 ;15;N;1;3
13/07/2017;4;4; R$1,65 ; R$2,36 ;85;N;1;4
13/07/2017;9;8; R$2,67 ; R$2,81 ;22;N;1;8
13/07/2017;1;2; R$6,61 ; R$8,27 ;13;N;1;2
13/07/2017;2;8; R$1,12 ; R$1,18 ;114;N;2;8
13/07/2017;4;10; R$1,74 ; R$2,48 ;31;N;1;
13/07/2017;5;10; R$2,97 ; R$4,24 ;60;N;1;
13/07/2017;9;5; R$2,64 ; R$2,78 ;80;N;1;5
13/07/2017;2;10; R$1,14 ; R$1,20 ;100;N;2;
13/07/2017;3;10; R$0,78 ; R$0,97 ;62;N;1;
13/07/2017;7;10; R$1,04 ; R$1,48 ;57;N;1;
13/07/2017;7;1; R$1,02 ; R$1,45 ;112;N;1;1
13/07/2017;5;10; R$3,06 ; R$4,37 ;46;N;2;
13/07/2017;4;8; R$1,69 ; R$2,41 ;100;N;1;8
13/07/2017;6;8; R$2,85 ; R$3,00 ;32;N;1;8
13/07/2017;6;10; R$2,79 ; R$2,94 ;12;N;2;
13/07/2017;9;5; R$2,67 ; R$2,81 ;115;N;1;5
14/07/2017;4;7; R$1,74 ; R$2,48 ;14;N;1;7
14/07/2017;7;5; R$1,00 ; R$1,43 ;13;N;1;5
14/07/2017;6;5; R$2,85 ; R$3,00 ;17;N;1;5
14/07/2017;7;10; R$1,01 ; R$1,44 ;26;N;2;
14/07/2017;7;9; R$0,98 ; R$1,40 ;114;N;1;9
14/07/2017;5;6; R$3,03 ; R$4,32 ;58;N;2;6
14/07/2017;6;2; R$2,88 ; R$3,03 ;46;N;1;2
14/07/2017;9;2; R$8,05 ; R$8,47 ;86;N;1;2
14/07/2017;3;8; R$0,79 ; R$0,99 ;103;N;1;8
14/07/2017;4;10; R$1,70 ; R$2,43 ;56;N;1;
14/07/2017;2;10; R$1,09 ; R$1,14 ;104;N;1;
14/07/2017;3;8; R$0,75 ; R$0,94 ;58;N;1;8
14/07/2017;4;5; R$1,70 ; R$2,43 ;17;N;2;5
14/07/2017;5;9; R$2,97 ; R$4,24 ;93;N;1;9
14/07/2017;9;5; R$7,89 ; R$8,30 ;110;N;1;5
14/07/2017;4;7; R$1,74 ; R$2,48 ;69;N;2;7
14/07/2017;4;1; R$1,64 ; R$2,34 ;112;N;1;1
14/07/2017;9;1; R$2,59 ; R$2,72 ;19;N;1;1
15/07/2017;3;3; R$0,75 ; R$0,94 ;59;N;2;3
15/07/2017;4;7; R$1,72 ; R$2,46 ;34;N;2;7
15/07/2017;2;9; R$1,14 ; R$1,20 ;92;N;2;9
15/07/2017;9;9; R$2,59 ; R$2,72 ;27;N;1;9
15/07/2017;2;8; R$1,13 ; R$1,19 ;69;N;2;8
15/07/2017;3;9; R$0,78 ; R$0,97 ;17;N;2;9
15/07/2017;7;9; R$1,01 ; R$1,44 ;21;N;2;9
15/07/2017;4;4; R$1,69 ; R$2,41 ;68;N;1;4
15/07/2017;4;9; R$1,64 ; R$2,34 ;26;N;1;9
15/07/2017;9;7; R$2,69 ; R$2,84 ;40;N;1;7
15/07/2017;3;3; R$0,77 ; R$0,96 ;81;N;2;3
15/07/2017;7;1; R$1,02 ; R$1,45 ;113;N;2;1
15/07/2017;9;3; R$7,97 ; R$8,39 ;84;N;1;3
15/07/2017;3;6; R$0,76 ; R$0,95 ;37;N;1;6
15/07/2017;6;4; R$2,82 ; R$2,97 ;53;N;1;4
15/07/2017;7;2; R$0,98 ; R$1,40 ;77;N;1;2
15/07/2017;1;7; R$6,55 ; R$8,18 ;67;N;1;7
15/07/2017;4;7; R$1,64 ; R$2,34 ;76;N;2;7
15/07/2017;7;2; R$1,01 ; R$1,44 ;23;N;1;2
16/07/2017;1;9; R$6,81 ; R$8,52 ;108;N;2;9
16/07/2017;2;10; R$1,15 ; R$1,22 ;36;N;1;
16/07/2017;7;1; R$0,99 ; R$1,41 ;43;N;2;1
16/07/2017;3;3; R$0,74 ; R$0,93 ;93;N;2;3
16/07/2017;5;5; R$2,94 ; R$4,19 ;26;N;1;5
16/07/2017;4;10; R$1,74 ; R$2,48 ;51;N;1;
16/07/2017;5;7; R$3,00 ; R$4,28 ;45;N;1;7
16/07/2017;6;3; R$2,82 ; R$2,97 ;88;N;2;3
16/07/2017;9;8; R$2,67 ; R$2,81 ;46;N;1;8
16/07/2017;9;1; R$2,59 ; R$2,72 ;68;N;2;1
16/07/2017;4;3; R$1,74 ; R$2,48 ;80;N;1;3
16/07/2017;5;7; R$2,91 ; R$4,15 ;71;N;1;7
16/07/2017;7;4; R$1,00 ; R$1,43 ;74;N;1;4
16/07/2017;7;9; R$1,04 ; R$1,48 ;56;N;2;9
16/07/2017;9;1; R$2,61 ; R$2,75 ;10;N;1;1
16/07/2017;4;10; R$1,69 ; R$2,41 ;26;N;1;
16/07/2017;9;9; R$2,69 ; R$2,84 ;59;N;2;9
16/07/2017;3;3; R$0,77 ; R$0,96 ;47;N;1;3
16/07/2017;9;5; R$8,38 ; R$8,82 ;89;N;2;5
16/07/2017;4;7; R$1,65 ; R$2,36 ;89;N;1;7
16/07/2017;7;6; R$1,01 ; R$1,44 ;87;N;2;6
17/07/2017;2;3; R$1,14 ; R$1,20 ;59;N;1;3
17/07/2017;4;2; R$1,69 ; R$2,41 ;77;N;1;2
17/07/2017;9;4; R$8,13 ; R$8,56 ;98;N;1;4
17/07/2017;5;2; R$2,97 ; R$4,24 ;87;N;2;2
17/07/2017;9;10; R$2,61 ; R$2,75 ;111;N;1;
17/07/2017;6;5; R$2,91 ; R$3,06 ;55;N;1;5
17/07/2017;9;10; R$2,67 ; R$2,81 ;11;N;1;
17/07/2017;5;4; R$2,94 ; R$4,19 ;10;N;1;4
17/07/2017;7;4; R$0,99 ; R$1,41 ;105;N;1;4
17/07/2017;7;4; R$0,98 ; R$1,40 ;66;N;1;4
17/07/2017;7;7; R$1,02 ; R$1,45 ;51;N;1;7
17/07/2017;9;10; R$2,69 ; R$2,84 ;73;N;1;
17/07/2017;9;10; R$7,89 ; R$8,30 ;85;N;2;
17/07/2017;2;4; R$1,12 ; R$1,18 ;71;N;2;4
17/07/2017;4;5; R$1,69 ; R$2,41 ;80;N;1;5
17/07/2017;9;3; R$8,13 ; R$8,56 ;101;N;2;3
17/07/2017;3;3; R$0,77 ; R$0,96 ;65;N;1;3
17/07/2017;5;4; R$3,00 ; R$4,28 ;31;N;1;4
17/07/2017;7;5; R$1,04 ; R$1,48 ;54;N;1;5
18/07/2017;4;7; R$1,65 ; R$2,36 ;83;N;1;7
18/07/2017;5;10; R$2,94 ; R$4,19 ;24;N;1;
18/07/2017;7;1; R$1,03 ; R$1,47 ;108;N;1;1
18/07/2017;2;6; R$1,14 ; R$1,20 ;69;N;2;6
18/07/2017;2;7; R$1,12 ; R$1,18 ;84;N;2;7
18/07/2017;4;5; R$1,70 ; R$2,43 ;85;N;1;5
18/07/2017;7;1; R$1,04 ; R$1,48 ;32;N;2;1
18/07/2017;4;6; R$1,64 ; R$2,34 ;23;N;1;6
18/07/2017;1;10; R$6,88 ; R$8,60 ;49;N;1;
18/07/2017;2;6; R$1,15 ; R$1,22 ;77;N;2;6
18/07/2017;4;1; R$1,67 ; R$2,39 ;86;N;1;1
18/07/2017;5;8; R$2,97 ; R$4,24 ;44;N;2;8
18/07/2017;5;1; R$3,03 ; R$4,32 ;53;N;1;1
19/07/2017;2;1; R$1,12 ; R$1,18 ;47;N;2;1
19/07/2017;3;8; R$0,75 ; R$0,94 ;71;N;1;8
19/07/2017;7;2; R$0,99 ; R$1,41 ;95;N;2;2
19/07/2017;9;10; R$8,13 ; R$8,56 ;104;N;2;
19/07/2017;2;1; R$1,09 ; R$1,14 ;78;N;1;1
19/07/2017;4;10; R$1,67 ; R$2,39 ;97;N;2;
19/07/2017;9;8; R$2,67 ; R$2,81 ;74;N;1;8
19/07/2017;1;6; R$6,68 ; R$8,35 ;95;N;2;6
19/07/2017;2;7; R$1,15 ; R$1,22 ;102;N;2;7
19/07/2017;2;1; R$1,13 ; R$1,19 ;29;N;1;1
19/07/2017;3;4; R$0,74 ; R$0,93 ;63;N;1;4
19/07/2017;7;2; R$1,03 ; R$1,47 ;17;N;1;2
19/07/2017;9;10; R$7,97 ; R$8,39 ;50;N;1;
19/07/2017;6;1; R$2,85 ; R$3,00 ;36;N;1;1
19/07/2017;5;8; R$2,91 ; R$4,15 ;22;N;2;8
19/07/2017;6;7; R$2,76 ; R$2,91 ;89;N;2;7
19/07/2017;6;2; R$2,76 ; R$2,91 ;45;N;2;2
19/07/2017;9;2; R$2,72 ; R$2,86 ;69;N;1;2
19/07/2017;5;6; R$2,91 ; R$4,15 ;45;N;1;6
19/07/2017;6;8; R$2,94 ; R$3,09 ;55;N;1;8
19/07/2017;6;3; R$2,88 ; R$3,03 ;23;N;1;3
19/07/2017;6;5; R$2,88 ; R$3,03 ;79;N;2;5
19/07/2017;6;8; R$2,94 ; R$3,09 ;13;N;2;8
19/07/2017;9;2; R$2,64 ; R$2,78 ;16;N;2;2
19/07/2017;4;4; R$1,74 ; R$2,48 ;81;N;1;4
19/07/2017;5;10; R$3,03 ; R$4,32 ;66;N;1;
19/07/2017;6;1; R$2,79 ; R$2,94 ;112;N;2;1
19/07/2017;7;2; R$0,98 ; R$1,40 ;33;N;1;2
19/07/2017;3;3; R$0,74 ; R$0,93 ;113;N;2;3
19/07/2017;5;9; R$3,00 ; R$4,28 ;10;N;2;9
19/07/2017;6;3; R$2,79 ; R$2,94 ;20;N;2;3
20/07/2017;6;2; R$2,88 ; R$3,03 ;31;N;2;2
20/07/2017;7;6; R$1,01 ; R$1,44 ;83;N;2;6
20/07/2017;9;4; R$8,05 ; R$8,47 ;88;N;2;4
20/07/2017;2;10; R$1,14 ; R$1,20 ;57;N;1;
20/07/2017;3;8; R$0,74 ; R$0,93 ;87;N;1;8
20/07/2017;4;5; R$1,65 ; R$2,36 ;22;N;1;5
20/07/2017;5;3; R$2,94 ; R$4,19 ;25;N;1;3
20/07/2017;6;6; R$2,76 ; R$2,91 ;21;N;1;6
20/07/2017;4;4; R$1,69 ; R$2,41 ;106;N;1;4
20/07/2017;1;6; R$6,81 ; R$8,52 ;26;N;2;6
20/07/2017;9;10; R$8,38 ; R$8,82 ;86;N;1;
20/07/2017;7;10; R$1,01 ; R$1,44 ;55;N;1;
20/07/2017;9;7; R$2,61 ; R$2,75 ;99;N;1;7
21/07/2017;4;10; R$1,67 ; R$2,39 ;32;N;1;
21/07/2017;6;8; R$2,94 ; R$3,09 ;61;N;1;8
21/07/2017;7;5; R$1,02 ; R$1,45 ;99;N;1;5
21/07/2017;2;3; R$1,09 ; R$1,14 ;66;N;1;3
21/07/2017;2;7; R$1,15 ; R$1,22 ;81;N;1;7
21/07/2017;4;8; R$1,67 ; R$2,39 ;105;N;1;8
21/07/2017;5;2; R$3,03 ; R$4,32 ;91;N;1;2
21/07/2017;4;5; R$1,67 ; R$2,39 ;78;N;1;5
21/07/2017;7;10; R$1,00 ; R$1,43 ;89;N;1;
21/07/2017;9;2; R$8,13 ; R$8,56 ;11;N;1;2
21/07/2017;2;10; R$1,12 ; R$1,18 ;89;N;1;
21/07/2017;2;7; R$1,15 ; R$1,22 ;66;N;2;7
21/07/2017;9;10; R$7,97 ; R$8,39 ;65;N;2;
21/07/2017;2;2; R$1,14 ; R$1,20 ;51;N;1;2
21/07/2017;5;8; R$3,09 ; R$4,41 ;110;N;1;8
21/07/2017;6;5; R$2,82 ; R$2,97 ;42;N;1;5
21/07/2017;3;3; R$0,77 ; R$0,96 ;75;N;2;3
21/07/2017;3;4; R$0,78 ; R$0,97 ;18;N;2;4
21/07/2017;7;8; R$0,98 ; R$1,40 ;20;N;1;8
22/07/2017;6;5; R$2,82 ; R$2,97 ;31;N;1;5
22/07/2017;6;5; R$2,79 ; R$2,94 ;80;N;1;5
22/07/2017;7;9; R$1,01 ; R$1,44 ;65;N;1;9
22/07/2017;9;8; R$7,89 ; R$8,30 ;66;N;2;8
22/07/2017;3;3; R$0,77 ; R$0,96 ;20;N;1;3
22/07/2017;4;2; R$1,72 ; R$2,46 ;42;N;1;2
22/07/2017;5;3; R$3,03 ; R$4,32 ;86;N;1;3
22/07/2017;4;6; R$1,69 ; R$2,41 ;29;N;1;6
22/07/2017;5;4; R$2,97 ; R$4,24 ;84;N;1;4
22/07/2017;6;1; R$2,88 ; R$3,03 ;101;N;2;1
22/07/2017;5;6; R$2,94 ; R$4,19 ;75;N;2;6
22/07/2017;3;6; R$0,78 ; R$0,97 ;93;N;1;6
22/07/2017;6;5; R$2,91 ; R$3,06 ;98;N;2;5
22/07/2017;7;4; R$0,99 ; R$1,41 ;13;N;2;4
22/07/2017;4;9; R$1,64 ; R$2,34 ;37;N;2;9
22/07/2017;5;2; R$2,97 ; R$4,24 ;82;N;1;2
22/07/2017;5;7; R$3,03 ; R$4,32 ;103;N;1;7
22/07/2017;7;5; R$0,99 ; R$1,41 ;52;N;2;5
22/07/2017;7;9; R$1,03 ; R$1,47 ;105;N;2;9
23/07/2017;2;5; R$1,14 ; R$1,20 ;35;N;1;5
23/07/2017;4;7; R$1,64 ; R$2,34 ;74;N;1;7
23/07/2017;4;10; R$1,67 ; R$2,39 ;107;N;1;
23/07/2017;6;9; R$2,79 ; R$2,94 ;26;N;1;9
23/07/2017;9;9; R$2,61 ; R$2,75 ;22;N;2;9
23/07/2017;9;6; R$8,29 ; R$8,73 ;72;N;1;6
23/07/2017;1;10; R$6,48 ; R$8,10 ;25;N;1;
23/07/2017;6;5; R$2,88 ; R$3,03 ;30;N;2;5
23/07/2017;2;4; R$1,15 ; R$1,22 ;69;N;1;4
23/07/2017;3;5; R$0,77 ; R$0,96 ;115;N;1;5
23/07/2017;9;2; R$2,56 ; R$2,70 ;109;N;1;2
23/07/2017;5;3; R$3,09 ; R$4,41 ;35;N;2;3
23/07/2017;9;1; R$2,59 ; R$2,72 ;97;N;1;1
23/07/2017;2;4; R$1,13 ; R$1,19 ;25;N;1;4
23/07/2017;4;4; R$1,69 ; R$2,41 ;17;N;1;4
23/07/2017;4;1; R$1,65 ; R$2,36 ;94;N;1;1
23/07/2017;7;1; R$1,00 ; R$1,43 ;20;N;1;1
23/07/2017;5;9; R$3,06 ; R$4,37 ;93;N;1;9
23/07/2017;6;3; R$2,85 ; R$3,00 ;73;N;1;3
23/07/2017;9;3; R$2,69 ; R$2,84 ;78;N;1;3
24/07/2017;3;3; R$0,75 ; R$0,94 ;98;N;1;3
24/07/2017;6;5; R$2,79 ; R$2,94 ;100;N;1;5
24/07/2017;6;3; R$2,82 ; R$2,97 ;48;N;1;3
24/07/2017;7;3; R$0,99 ; R$1,41 ;98;N;1;3
24/07/2017;9;2; R$8,13 ; R$8,56 ;98;N;1;2
24/07/2017;4;2; R$1,64 ; R$2,34 ;32;N;2;2
24/07/2017;9;6; R$8,13 ; R$8,56 ;113;N;1;6
24/07/2017;7;1; R$0,98 ; R$1,40 ;45;N;2;1
24/07/2017;9;6; R$2,56 ; R$2,70 ;25;N;2;6
24/07/2017;9;7; R$2,67 ; R$2,81 ;26;N;2;7
24/07/2017;7;7; R$1,04 ; R$1,48 ;92;N;1;7
24/07/2017;2;10; R$1,13 ; R$1,19 ;35;N;2;
24/07/2017;3;9; R$0,78 ; R$0,98 ;18;N;1;9
24/07/2017;4;6; R$1,65 ; R$2,36 ;108;N;1;6
24/07/2017;7;3; R$1,03 ; R$1,47 ;20;N;1;3
24/07/2017;9;7; R$8,13 ; R$8,56 ;20;N;1;7
24/07/2017;4;5; R$1,70 ; R$2,43 ;12;N;1;5
24/07/2017;6;7; R$2,82 ; R$2,97 ;60;N;1;7
24/07/2017;6;1; R$2,76 ; R$2,91 ;61;N;1;1
25/07/2017;3;8; R$0,78 ; R$0,97 ;23;N;2;8
25/07/2017;7;3; R$1,04 ; R$1,48 ;100;N;1;3
25/07/2017;9;3; R$8,38 ; R$8,82 ;64;N;1;3
25/07/2017;1;3; R$6,61 ; R$8,27 ;58;N;1;3
25/07/2017;1;7; R$6,48 ; R$8,10 ;16;N;2;7
25/07/2017;5;5; R$3,09 ; R$4,41 ;29;N;2;5
25/07/2017;7;1; R$1,00 ; R$1,43 ;74;N;2;1
25/07/2017;9;4; R$2,59 ; R$2,72 ;77;C;2;4
25/07/2017;3;3; R$0,78 ; R$0,98 ;65;N;2;3
25/07/2017;5;9; R$3,06 ; R$4,37 ;38;N;1;9
25/07/2017;6;6; R$2,76 ; R$2,91 ;103;N;1;6
25/07/2017;5;3; R$3,03 ; R$4,32 ;44;N;1;3
25/07/2017;5;4; R$3,06 ; R$4,37 ;13;N;1;4
25/07/2017;9;6; R$7,89 ; R$8,30 ;69;N;1;6
25/07/2017;7;7; R$0,99 ; R$1,41 ;22;N;1;7
25/07/2017;9;4; R$2,72 ; R$2,86 ;53;N;1;4
25/07/2017;2;5; R$1,12 ; R$1,18 ;80;N;2;5
25/07/2017;4;1; R$1,74 ; R$2,48 ;97;N;2;1
25/07/2017;9;5; R$8,21 ; R$8,65 ;59;N;2;5
25/07/2017;9;10; R$2,67 ; R$2,81 ;33;N;1;
25/07/2017;5;8; R$3,09 ; R$4,41 ;31;N;1;8
25/07/2017;9;2; R$2,61 ; R$2,75 ;31;N;1;2
25/07/2017;9;1; R$2,59 ; R$2,72 ;43;N;2;1
26/07/2017;4;3; R$1,70 ; R$2,43 ;58;N;1;3
26/07/2017;4;6; R$1,70 ; R$2,43 ;35;N;1;6
26/07/2017;9;8; R$2,69 ; R$2,84 ;107;N;1;8
26/07/2017;9;6; R$8,21 ; R$8,65 ;30;N;2;6
26/07/2017;9;5; R$7,97 ; R$8,39 ;72;N;2;5
26/07/2017;1;6; R$6,61 ; R$8,27 ;27;N;1;6
26/07/2017;7;8; R$1,01 ; R$1,44 ;112;N;1;8
26/07/2017;9;8; R$2,64 ; R$2,78 ;75;N;1;8
26/07/2017;3;1; R$0,78 ; R$0,98 ;17;N;1;1
26/07/2017;9;10; R$2,56 ; R$2,70 ;15;N;1;
26/07/2017;5;4; R$3,00 ; R$4,28 ;81;N;2;4
26/07/2017;6;10; R$2,82 ; R$2,97 ;57;N;1;
26/07/2017;9;6; R$2,59 ; R$2,72 ;63;N;1;6
26/07/2017;1;4; R$6,55 ; R$8,18 ;109;N;1;4
27/07/2017;5;6; R$3,09 ; R$4,41 ;46;N;2;6
27/07/2017;5;7; R$3,09 ; R$4,41 ;111;N;2;7
27/07/2017;9;10; R$2,56 ; R$2,70 ;42;N;1;
27/07/2017;3;4; R$0,75 ; R$0,94 ;47;N;1;4
27/07/2017;2;4; R$1,13 ; R$1,19 ;27;N;1;4
27/07/2017;9;8; R$7,89 ; R$8,30 ;93;N;2;8
27/07/2017;1;5; R$6,88 ; R$8,60 ;103;N;1;5
27/07/2017;3;7; R$0,74 ; R$0,93 ;37;N;1;7
27/07/2017;7;2; R$0,98 ; R$1,40 ;15;N;1;2
27/07/2017;5;4; R$3,09 ; R$4,41 ;49;N;1;4
27/07/2017;6;3; R$2,79 ; R$2,94 ;108;N;2;3
27/07/2017;7;8; R$1,01 ; R$1,44 ;111;N;1;8
27/07/2017;9;2; R$8,05 ; R$8,47 ;17;N;1;2
27/07/2017;9;7; R$7,89 ; R$8,30 ;64;N;1;7
27/07/2017;3;10; R$0,79 ; R$0,99 ;73;N;1;
27/07/2017;6;8; R$2,85 ; R$3,00 ;11;N;1;8
27/07/2017;7;8; R$1,01 ; R$1,44 ;62;N;2;8
27/07/2017;6;7; R$2,94 ; R$3,09 ;25;N;1;7
27/07/2017;7;1; R$1,03 ; R$1,47 ;36;N;1;1
27/07/2017;7;7; R$1,02 ; R$1,45 ;83;N;1;7
28/07/2017;1;3; R$6,81 ; R$8,52 ;31;N;1;3
28/07/2017;2;1; R$1,11 ; R$1,17 ;24;N;1;1
28/07/2017;3;9; R$0,79 ; R$0,99 ;54;N;2;9
28/07/2017;6;2; R$2,85 ; R$3,00 ;82;N;2;2
28/07/2017;2;8; R$1,11 ; R$1,17 ;100;N;1;8
28/07/2017;6;9; R$2,76 ; R$2,91 ;66;N;1;9
28/07/2017;4;4; R$1,69 ; R$2,41 ;95;N;2;4
28/07/2017;5;8; R$3,06 ; R$4,37 ;25;N;1;8
28/07/2017;6;9; R$2,82 ; R$2,97 ;39;N;2;9
28/07/2017;3;6; R$0,78 ; R$0,97 ;75;N;1;6
28/07/2017;4;10; R$1,67 ; R$2,39 ;84;N;2;
28/07/2017;5;4; R$3,06 ; R$4,37 ;61;N;2;4
28/07/2017;3;6; R$0,77 ; R$0,96 ;68;N;2;6
28/07/2017;6;7; R$2,76 ; R$2,91 ;63;N;2;7
28/07/2017;3;7; R$0,75 ; R$0,94 ;13;N;1;7
